TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2022-04-09 14:19:25.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected 1180-2TFL-2EF4
2022-04-09 14:20:10.902,1.341900758491246,0.677329580551972,1.15655400039841,1.43390063830298,1.034071549887461,-0.2649582823282673,0.4578807859142823,1.105907390120714,1.001286722896238,-0.02210554661814601,0.3528937246439717,1.187102469802747,0.6491666560386332,-0.4908492400861789,-0.103675798510235,0.2553825144515443,0.2439446187613667,-0.9260068718299865,-0.8075438239245158,-0.2470469182055304,837.2949943248179,843.8749156947575,820.8451908999688,850.4548370646971,0.218750,0.042969,0.992189,1,2,1,1,2,18.809999
2022-04-09 14:20:11.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:11.901,1.177088828197072,0.677329580551972,0.4495669972380623,1.097821679206956,1.323224506467129,-0.2649582823282673,-0.05459464451571683,0.8784297707418268,1.036317064350525,-0.02210554661814601,0.1779150709733228,1.153034022611216,0.8628299604286509,-0.4908492400861789,0.2550990598569885,0.5069481029624455,-0.1618400178025493,-0.9260068718299865,0.03733864847407385,-0.1974034789204389,825.7801319274236,835.650013982333,810.9753088450593,814.2652695300292,0.128906,0.054688,0.996095,1,1,1,1,1,18.809999
2022-04-09 14:20:12.914,1.177088828197072,0.3845408744270516,0.9036169118597316,1.097821679206956,1.323224506467129,-0.3156564385591207,0.479200427579423,0.8784297707418268,1.036317064350525,-0.3166346139411959,0.2421728326992892,1.153034022611216,0.8628299604286509,-0.5069651815341152,-0.3283483187939157,0.5069481029624455,-0.1618400178025493,-0.7243244477748372,-0.5223564777838186,-0.1974034789204389,835.650013982333,791.2355447352405,835.650013982333,870.194601174516,0.230469,0.031250,0.996095,1,1,1,1,1,18.809999
2022-04-09 14:20:13.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:13.902,1.177088828197072,0.3845408744270516,1.239761998873895,1.097821679206956,1.323224506467129,-0.3156564385591207,0.8072706834946781,0.8784297707418268,1.036317064350525,-0.3166346139411959,0.2392997931976789,1.153034022611216,0.8628299604286509,-0.5069651815341152,-0.3903926622303345,0.5069481029624455,-0.1618400178025493,-0.7243244477748372,-0.4976966636702447,-0.1974034789204389,845.5198960372425,852.0998174071821,835.650013982333,866.9046404895462,0.242188,-0.003906,0.984377,1,1,1,1,1,18.809999
2022-04-09 14:20:14.902,0.5854393217111621,0.6009017988113007,1.239761998873895,1.097821679206956,-0.1559328131722024,-0.09857640352045811,0.8072706834946781,0.8784297707418268,0.4729821047290717,0.1497542698354826,0.2392997931976789,1.153034022611216,0.4192828196078238,-0.5623511940166487,-0.3903926622303345,0.5069481029624455,0.1146866804252191,-0.7671363823388715,-0.4976966636702447,-0.1974034789204389,778.0757019953612,812.6202891875442,810.9753088450593,789.5905643927556,0.269532,0.082031,0.964845,1,1,1,1,1,18.809999
2022-04-09 14:20:15.912,0.800649121420139,0.7685887605581255,1.239761998873895,1.67982892507098,0.2681409141173027,-0.2035028156225016,0.8072706834946781,0.9501683555820256,0.4094261745601975,-0.4618581522122215,0.2392997931976789,0.8960606800126487,0.244280484752571,-0.6260478762920032,-0.3903926622303345,0.5191345766721991,0.09312353873244879,-0.6813297933270847,-0.4976966636702447,0.02445057830921954,824.1351515849386,814.2652695300292,783.0106430228159,817.555230214999,0.312500,0.011719,1.000002,1,1,1,1,1,18.809999
2022-04-09 14:20:16.901,1.342137878182411,0.8223462342635911,1.239761998873895,1.434005409351417,1.43653845772552,-0.2450840899869954,0.8072706834946781,1.024957738819139,1.288571002089876,-0.6217912561327056,0.2392997931976789,1.099982832803691,0.5910274148016204,-0.6012299693578528,-0.3903926622303345,0.5763805312889267,0.1323620467796288,-0.6464124532631896,-0.4976966636702447,0.08530021166890001,822.4901712424537,814.2652695300292,832.3600532973632,838.9399746673027,0.234375,0.082031,1.031252,1,1,1,1,1,18.809999
2022-04-09 14:20:17.906,1.401962311725126,0.8223462342635911,0.7335464484627671,0.9077613224812134,1.456217528643365,-0.2450840899869954,-0.1668425090120129,1.100263760816416,1.288571002089876,-0.6217912561327056,0.02532300362755877,1.075240653773937,0.6171693411108726,-0.6012299693578528,-0.4506636950230925,0.6474696125011374,0.1905496415001367,-0.6464124532631896,-0.6316986794469908,0.1274832830230068,814.2652695300292,863.6146798045764,796.1704857626952,843.8749156947575,0.195313,0.011719,0.996095,1,1,1,1,1,18.809999
2022-04-09 14:20:18.902,0.9453301394872871,0.6277069857320963,0.3955237886997184,0.8018353027037386,0.7325117294147742,0.2263173175173794,-0.3720259015403999,0.6390080972666475,0.6448401867090661,0.4646601876697181,-0.1611660701739243,0.6192635935682521,0.5154730452571813,-0.4127758524361196,-0.4622995914261721,0.6426150430387737,0.1968656905679579,-0.4764369940680362,-0.5909802668675228,0.2315435799938024,843.8749156947575,837.2949943248179,820.8451908999688,863.6146798045764,0.128906,0.027344,1.011720,1,1,1,1,1,18.809999
2022-04-09 14:20:19.902,1.115405323965967,0.03621027808083478,0.5983445610600397,1.04010417001583,0.4344078903825248,0.1445142992313203,-0.04622644311137372,0.3604005043781353,0.5677202090324879,0.006164057479345231,0.1019828351355032,0.2661841867233819,0.3403124341049641,-0.3447725607546955,-0.1560975710679408,0.2799059226519581,-0.00541362448332891,-0.3891246780086273,-0.4589589119861673,-0.03626091515845608,853.744797749667,825.7801319274236,866.9046404895462,863.6146798045764,0.089844,0.027344,1.015627,1,1,1,1,1,18.809999
2022-04-09 14:20:20.902,1.518830917323599,0.2282945172989894,0.9139264744657642,1.489931089236567,0.3675918567958637,-0.1205370319320791,0.07068577255536403,0.1916242624003549,0.4126876485712981,-0.205706266374987,0.07479486749404936,0.1721724192945358,0.1446343400755583,-0.4632833350413474,0.02927036302296271,-0.01185193107921881,-0.07734763972469204,-0.5676490735159448,-0.3439003576407657,-0.3939861985557956,847.1648763797273,834.0050336398481,799.460446447665,860.3247191196066,0.132813,0.035156,0.996095,1,1,1,1,1,18.700001
2022-04-09 14:20:21.902,1.506651371697612,0.6171880423239434,0.3626716832032391,1.359896951736084,0.1657846788155342,0.04678996638153289,-0.4404509658665501,0.3712849376939871,0.3842134246896596,-0.1838905520469979,-0.5303378270945973,0.671176963750705,0.3079229904797753,-0.4073765310174862,-0.2589788644615126,0.1713535455165555,-0.1757311898659683,-0.4882171185434807,-0.697026710812085,-0.2743248333860405,825.7801319274236,835.650013982333,806.0403678176046,835.650013982333,0.214844,0.039063,0.992189,1,1,1,1,1,18.700001
2022-04-09 14:20:22.902,0.7820364604182187,0.8191573070971472,0.2517213647668579,1.069447553299278,0.3531477206367973,0.3502601868208763,-0.4207032823916959,0.3941590787082608,0.5066643397967773,0.2664202050131513,-0.07938593839511608,0.6855761079310315,0.1383002162567663,-0.2309189552455945,-0.3211536394285794,0.100706311092233,-0.2468701422724758,-0.7927010819919785,-0.8263186984088146,-0.2627055108507182,891.5793456268199,855.3897780921519,815.9102498725141,858.6797387771217,0.171875,0.062500,1.015627,1,1,1,1,1,18.700001
2022-04-09 14:20:23.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:23.901,0.736486516876931,0.4224225025499053,0.6120138208999393,0.5841677675384715,0.5056948040578485,0.3595416948649834,0.05636716774186652,0.4778423911872717,0.4124875714117138,0.3714787023418538,0.1650807551039854,0.5159317189057878,0.2609649632715414,0.1124151066033612,0.09846066832270602,0.2319847327555077,-0.04663410094229099,-0.1958211696406872,-0.4018589630429263,0.1832334468099977,861.9696994620915,843.8749156947575,802.7504071326348,878.4195028869406,0.210938,0.039063,1.003908,1,1,1,1,1,18.700001
2022-04-09 14:20:24.901,1.007908560678205,0.5115634678921817,0.9833520491668859,0.4116452590516109,0.6752600194139715,0.5333588724783188,0.3087355883640757,0.4458350042428899,0.3501994766572243,0.4759853355845439,0.0464365372861183,0.3080654038441243,0.485138894500767,0.1856930186601374,0.3709183144972465,0.4572568601134108,0.1755447956751336,-0.02596712320296962,-0.1204912918124607,0.4641797010754474,830.7150729548782,921.1889917915481,959.023539668701,842.2299353522726,0.179688,0.089844,0.996095,1,1,1,1,1,18.700001
2022-04-09 14:20:25.901,0.9992037288581354,0.5919929301595669,0.9833520491668859,0.7411468699967877,0.4352718879609812,0.6276193956787913,0.3087355883640757,0.6231028758996141,0.5753420912373314,0.4759853355845439,0.0464365372861183,0.678553580420166,0.5489924302920046,-0.02298586048077081,0.3709183144972465,0.5266617649613617,0.3185582124707327,-0.3103867008700578,-0.1204912918124607,0.1874210618916798,817.555230214999,778.0757019953612,914.6090704216085,797.8154661051801,0.183594,0.093750,1.000002,1,1,1,1,1,18.700001
2022-04-09 14:20:26.904,1.180775981684698,0.5919929301595669,0.9833520491668859,0.7411468699967877,0.6556887772160347,0.6276193956787913,0.3087355883640757,0.6231028758996141,0.6558103737355918,0.4759853355845439,0.0464365372861183,0.678553580420166,0.3239678785301829,-0.02298586048077081,0.3709183144972465,0.5266617649613617,0.1457411955962625,-0.3103867008700578,-0.1204912918124607,0.1874210618916798,779.7206823378461,771.4957806254216,715.5664489809348,792.8805250777253,0.222657,0.078125,1.000002,1,1,1,1,1,18.700001
2022-04-09 14:20:27.912,1.195832034883613,0.5919929301595669,0.4236953270199926,0.7411468699967877,0.8041283010313534,0.6276193956787913,-0.1355416203013995,0.6231028758996141,0.6055166811423187,0.4759853355845439,0.1066236061505748,0.678553580420166,0.2313223898591502,-0.02298586048077081,-0.03828782656657559,0.5266617649613617,0.189876567882163,-0.3103867008700578,-0.5742865617142504,0.1874210618916798,834.0050336398481,824.1351515849386,755.0459772005726,829.0700926123933,0.203125,0.085938,1.019533,1,1,1,1,1,18.700001
2022-04-09 14:20:28.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:28.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:28.901,1.195832034883613,0.5919929301595669,1.092029679075327,0.7411468699967877,0.8041283010313534,0.6276193956787913,0.6384060612843492,0.6231028758996141,0.6055166811423187,0.4759853355845439,0.9344028059287042,0.678553580420166,0.2313223898591502,-0.02298586048077081,0.1544388152676755,0.5266617649613617,0.189876567882163,-0.3103867008700578,-0.3785136242158929,0.1874210618916798,842.2299353522726,822.4901712424537,783.0106430228159,863.6146798045764,0.117188,0.082031,1.011720,1,1,1,1,1,18.700001
2022-04-09 14:20:29.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:29.903,1.195832034883613,0.5919929301595669,1.602499828529362,0.7411468699967877,0.8041283010313534,0.6276193956787913,1.253253107423246,0.6231028758996141,0.6055166811423187,0.4759853355845439,0.9379771347470975,0.678553580420166,0.2313223898591502,-0.02298586048077081,0.3327733003725288,0.5266617649613617,0.189876567882163,-0.3103867008700578,-0.1346072926646836,0.1874210618916798,838.9399746673027,824.1351515849386,787.9455840502707,870.194601174516,0.132813,0.054688,1.011720,1,2,1,1,2,18.700001
2022-04-09 14:20:30.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:30.915,1.195832034883613,0.5919929301595669,1.604544454899693,0.7411468699967877,0.8041283010313534,0.6276193956787913,1.27348565336214,0.6231028758996141,0.6055166811423187,0.4759853355845439,0.9379771347470975,0.678553580420166,0.2313223898591502,-0.02298586048077081,0.3112411429975816,0.5266617649613617,0.189876567882163,-0.3103867008700578,-0.1600263633521072,0.1874210618916798,820.8451908999688,829.0700926123933,792.8805250777253,842.2299353522726,0.175782,0.054688,1.000002,1,2,1,1,2,18.510000
2022-04-09 14:20:31.901,1.195832034883613,0.07132311742795426,0.2508524060460244,0.7411468699967877,0.8041283010313534,-0.05773944717222896,-0.02539688974085631,0.6231028758996141,0.6055166811423187,-0.3599640017687318,-0.3370052447858936,0.678553580420166,0.2313223898591502,-0.2776788174335356,-0.01041980954289572,0.5266617649613617,0.189876567882163,-0.7002167601094764,-0.5462018019531997,0.1874210618916798,825.7801319274236,845.5198960372425,797.8154661051801,835.650013982333,0.160157,0.074219,1.015627,1,2,1,1,2,18.510000
2022-04-09 14:20:32.901,1.195832034883613,-0.2265608122012247,0.1651438131542889,0.7411468699967877,0.8041283010313534,-0.3789445736879725,-0.3109572982346122,0.6231028758996141,0.6055166811423187,0.004161100993638569,-0.1872431701918994,0.678553580420166,0.2313223898591502,-0.4518212741505478,-0.2298837505080269,0.5266617649613617,0.189876567882163,-0.6320607281033687,-0.7841515112022592,0.1874210618916798,857.0347584346367,845.5198960372425,797.8154661051801,847.1648763797273,0.148438,0.078125,1.015627,1,2,1,1,2,18.510000
2022-04-09 14:20:33.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:33.901,1.195832034883613,0.1207642254664199,0.315658071343999,0.7411468699967877,0.8041283010313534,0.02231471497246635,-0.006904570177014306,0.6231028758996141,0.6055166811423187,0.4656726029172785,0.204099769021163,0.678553580420166,0.2313223898591502,-0.3443492081853011,-0.2312488186639485,0.5266617649613617,0.189876567882163,-0.6548083006058225,-0.6816784647849041,0.1874210618916798,860.3247191196066,845.5198960372425,815.9102498725141,875.1295422019707,0.164063,0.070313,1.007814,1,2,1,1,2,18.510000
2022-04-09 14:20:34.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:34.902,1.195832034883613,0.5007907341582183,0.5894002077468686,0.7411468699967877,0.8041283010313534,0.3669696835706983,0.2444005705319082,0.6231028758996141,0.6055166811423187,0.4609986326409554,0.1881452085739553,0.678553580420166,0.2313223898591502,-0.1617990334290172,-0.2195530853406266,0.5266617649613617,0.189876567882163,-0.7791408407182691,-0.6534165537343415,0.1874210618916798,857.0347584346367,845.5198960372425,820.8451908999688,860.3247191196066,0.113281,0.113281,1.019533,1,2,1,1,2,18.510000
2022-04-09 14:20:35.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:35.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:35.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:35.905,1.195832034883613,0.5351086426252352,0.7333396622189589,0.7411468699967877,0.8041283010313534,0.1935169728099391,0.7543237914291478,0.6231028758996141,0.6055166811423187,0.2053907644501828,0.5027144531993881,0.678553580420166,0.2313223898591502,-0.2506413361703816,-0.2764964051484923,0.5266617649613617,0.189876567882163,-0.7519583438152294,-0.6060731402495695,0.1874210618916798,894.8693063117896,840.5849550097877,794.5255054202103,894.8693063117896,0.136719,0.078125,1.015627,1,2,1,1,2,18.510000
2022-04-09 14:20:36.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:36.901,1.195832034883613,0.5351086426252352,1.027327099494286,0.7411468699967877,0.8041283010313534,0.1935169728099391,1.031731631552991,0.6231028758996141,0.6055166811423187,0.2053907644501828,0.8588026856536082,0.678553580420166,0.2313223898591502,-0.2506413361703816,-0.3149173328438948,0.5266617649613617,0.189876567882163,-0.7519583438152294,-0.5538957017602846,0.1874210618916798,848.8098567222122,852.0998174071821,809.3303285025745,847.1648763797273,0.156250,0.070313,0.996095,1,2,1,1,2,18.510000
2022-04-09 14:20:37.901,1.195832034883613,0.5351086426252352,0.7417378576963544,0.7411468699967877,0.8041283010313534,0.1935169728099391,0.2896831917524157,0.6231028758996141,0.6055166811423187,0.2053907644501828,0.6312248344141884,0.678553580420166,0.2313223898591502,-0.2506413361703816,-0.3893038810711348,0.5266617649613617,0.189876567882163,-0.7519583438152294,-0.6241454667096509,0.1874210618916798,848.8098567222122,852.0998174071821,817.555230214999,848.8098567222122,0.097656,0.093750,1.027345,1,2,1,1,2,18.510000
2022-04-09 14:20:38.905,0.57946278496834,0.2190778919118893,0.05961923452024272,0.6402634101695449,0.03367925163347541,-0.1497856112583333,-0.3652078976206005,-0.03836829726437818,0.6911402406088361,0.2694884225121191,0.0761727322495125,0.4750992967813251,0.3877961470767706,-0.3516806780004419,-0.3889043725919111,0.2404387125103395,-0.1032900745395699,-0.6161450862901519,-0.8356251169428981,-0.04200375390348401,830.7150729548782,852.0998174071821,815.9102498725141,824.1351515849386,0.273438,0.035156,0.953126,1,1,1,1,1,18.510000
2022-04-09 14:20:38.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:39.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:39.908,1.583036142502899,0.566344750780632,0.3136126754020984,1.73363841832283,1.202444060822483,0.5003569916476895,0.3406461141270795,1.418068809552421,1.138084423637541,0.8322357561128367,0.5193076850515694,1.217034275858286,0.8393453747969722,-0.320521226394553,-0.1778100040519066,0.9088961871750293,0.001462767720738977,-0.6871133900449417,-0.651020155137028,0.1985922966720737,848.8098567222122,858.6797387771217,799.460446447665,850.4548370646971,0.156250,0.054688,1.011720,1,1,1,1,1,18.510000
2022-04-09 14:20:40.902,1.672891471787542,0.707235996893849,0.6769275894523071,1.787577126043191,1.292166497488181,0.6986335116834094,0.05145621909915125,1.50406026222531,1.132750076375554,0.8322357561128367,0.4939641346799059,1.217034275858286,0.9096718370429718,-0.3465729387742576,-0.3429596955344966,0.9506544652332447,0.02937777856368257,-0.6318901573212278,-0.6007440640095427,0.1990919695431111,857.0347584346367,855.3897780921519,810.9753088450593,866.9046404895462,0.082031,0.019531,1.003908,1,1,1,1,1,18.400000
2022-04-09 14:20:41.902,0.455487285833393,0.4886196577811533,0.7391037408703769,0.6805998090436495,0.4302733082575249,0.0370920492357552,0.2445604461532496,0.6086491369425382,0.2483508826819923,0.06890130991949073,0.3308840162770845,0.3799331610259929,0.3843873386323647,-0.4985620849382382,-0.4603111429419943,0.2674695913187278,-0.0591284244033395,-0.7960868779167533,-0.7479242459909471,-0.3113144175570129,847.1648763797273,852.0998174071821,822.4901712424537,855.3897780921519,0.140625,0.109375,1.015627,1,1,1,1,1,18.400000
2022-04-09 14:20:42.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:42.918,0.94060270623862,0.5398705204395123,0.7236299516624587,0.9934422110023979,0.7898205185363756,-0.7581769814353725,0.2965937890993093,0.5066534420353583,0.96485277075031,-0.6887816202702677,0.07611549363686319,0.5045981307344996,0.3758383097447082,-0.7096598635596755,-0.6429163001439596,0.12147581400421,-0.1200968823679603,-0.9366273897016119,-0.8245002706008766,-0.2467129053294041,847.1648763797273,838.9399746673027,817.555230214999,860.3247191196066,0.210938,0.109375,1.007814,1,1,1,1,1,18.400000
2022-04-09 14:20:43.740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:43.901,0.94060270623862,0.5398705204395123,1.065799519827166,0.9934422110023979,0.7898205185363756,-0.7581769814353725,0.5666576897377664,0.5066534420353583,0.96485277075031,-0.6887816202702677,0.02093509982257731,0.5045981307344996,0.3758383097447082,-0.7096598635596755,-0.7844446502198054,0.12147581400421,-0.1200968823679603,-0.9366273897016119,-0.8410122628529406,-0.2467129053294041,845.5198960372425,848.8098567222122,814.2652695300292,843.8749156947575,0.207032,0.097656,1.011720,1,1,1,1,1,18.400000
2022-04-09 14:20:44.902,0.94060270623862,0.5398705204395123,0.7163417484202216,1.32016834321698,0.7898205185363756,-0.7581769814353725,0.471575155784691,0.8919781587287143,0.96485277075031,-0.6887816202702677,0.5617043154563167,1.046467744087246,0.3758383097447082,-0.7096598635596755,-0.3850902900738765,0.2601639848905193,-0.1200968823679603,-0.9366273897016119,-0.7665864355834286,-0.08088554848892736,937.6387952163973,904.7391883666991,766.5608395979668,903.0942080242141,0.261719,0.070313,0.980470,1,1,1,1,1,18.400000
2022-04-09 14:20:44.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:45.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:45.901,0.94060270623862,0.5398705204395123,-0.2796822586410742,1.10467391017681,0.7898205185363756,-0.7581769814353725,-0.1094300805875757,0.5885908339261807,0.96485277075031,-0.6887816202702677,-0.1527527900548063,0.7807766186410484,0.3758383097447082,-0.7096598635596755,-0.5128044746933417,0.05465934804631268,-0.1200968823679603,-0.9366273897016119,-0.8250982330834763,-0.3198693426377637,852.0998174071821,843.8749156947575,809.3303285025745,855.3897780921519,0.261719,0.074219,1.011720,1,1,1,1,1,18.400000
2022-04-09 14:20:46.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:46.902,0.94060270623862,0.5398705204395123,0.4729436408641817,1.10467391017681,0.7898205185363756,-0.7581769814353725,0.2779359066623626,0.5885908339261807,0.96485277075031,-0.6887816202702677,0.3349156907924866,0.7807766186410484,0.3758383097447082,-0.7096598635596755,-0.5399266925443168,0.05465934804631268,-0.1200968823679603,-0.9366273897016119,-0.5927121066678519,-0.3198693426377637,847.1648763797273,848.8098567222122,815.9102498725141,850.4548370646971,0.289063,0.082031,0.976564,1,1,1,1,1,18.400000
2022-04-09 14:20:47.901,0.94060270623862,0.5398705204395123,0.8746586117353232,1.10467391017681,0.7898205185363756,-0.7581769814353725,0.7207223635659248,0.5885908339261807,0.96485277075031,-0.6887816202702677,0.6135511620647569,0.7807766186410484,0.3758383097447082,-0.7096598635596755,-0.2785817041866264,0.05465934804631268,-0.1200968823679603,-0.9366273897016119,-0.2668357465060757,-0.3198693426377637,847.1648763797273,814.2652695300292,789.5905643927556,845.5198960372425,0.234375,0.089844,0.984377,1,2,1,1,2,18.400000
2022-04-09 14:20:48.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:48.902,0.94060270623862,0.5398705204395123,1.014921238098348,1.10467391017681,0.7898205185363756,-0.7581769814353725,0.8436619621512859,0.5885908339261807,0.96485277075031,-0.6887816202702677,0.6135511620647569,0.7807766186410484,0.3758383097447082,-0.7096598635596755,-0.1520963342670969,0.05465934804631268,-0.1200968823679603,-0.9366273897016119,-0.1066450318915064,-0.3198693426377637,880.0644832294255,799.460446447665,824.1351515849386,883.3544439143953,0.210938,0.093750,0.996095,1,2,1,1,2,18.400000
2022-04-09 14:20:49.901,0.94060270623862,0.5398705204395123,1.014921238098348,1.10467391017681,0.7898205185363756,-0.7581769814353725,0.8436619621512859,0.5885908339261807,0.96485277075031,-0.6887816202702677,0.6135511620647569,0.7807766186410484,0.3758383097447082,-0.7096598635596755,-0.1520963342670969,0.05465934804631268,-0.1200968823679603,-0.9366273897016119,-0.1066450318915064,-0.3198693426377637,837.2949943248179,838.9399746673027,829.0700926123933,838.9399746673027,0.230469,0.085938,0.992189,1,2,1,1,2,18.400000
2022-04-09 14:20:50.902,0.7086157636416569,0.347831640543654,1.014921238098348,0.8302805682261547,0.7396894318015653,-0.5156953589066885,0.8436619621512859,0.5952863309253857,0.6770823926858034,-0.1937614651714192,0.6135511620647569,0.6017390682180808,0.2333504335501459,-0.3982037923024382,-0.1520963342670969,0.3839445139905021,-0.2092653295539445,-0.9136326098581767,-0.1066450318915064,-0.2156684433890779,845.5198960372425,840.5849550097877,796.1704857626952,848.8098567222122,0.238282,0.089844,0.992189,1,1,1,1,1,18.209999
2022-04-09 14:20:51.902,0.404069241417584,0.1179070863598769,-0.002926680685323227,0.5181758459653237,0.3475109688341284,-0.6738822715069033,-0.3816739604545799,0.3483117879391086,0.6770823926858034,-0.1077197970531468,-0.1125706317604606,0.5918347980859083,0.03817767718707694,-0.4401763938303216,-0.491623746404284,0.2501528100359392,-0.4972036148021599,-0.9891327372024147,-0.7020929061129231,-0.4381402556775763,847.1648763797273,850.4548370646971,809.3303285025745,852.0998174071821,0.226563,0.097656,0.992189,1,1,1,1,1,18.209999
2022-04-09 14:20:52.901,0.01044708744742312,-0.4861950765282378,0.01417342324890387,0.4297072504043461,-0.05190428356488441,-0.2647241666814316,-0.4395468004356783,0.03067251440475046,0.3059925743540923,0.2739273289364597,0.04869832150305868,0.1713003008615099,0.03307211220200811,-0.5526212894140473,-0.5384247008164611,0.007738712761208087,-0.364150076586155,-0.8051155645547261,-0.8280754096013277,-0.4412663503576073,848.8098567222122,850.4548370646971,817.555230214999,858.6797387771217,0.195313,0.101563,1.000002,1,1,1,1,1,18.209999
2022-04-09 14:20:53.902,0.5099519004191604,-0.4951155421442606,0.7847805699939169,0.7527183461981031,0.2901280490183191,-0.1818766585636648,0.1290312722123629,0.5137977124338301,0.3226972352280685,0.28527980246426,0.2774841574679462,0.8589132970893736,0.008449754909749077,-0.6394498070886121,-0.5610619538575615,0.03292049931748281,-0.171921553191293,-0.7112605877530431,-0.9790624332679414,-0.4134994550041349,806.0403678176046,781.3656626803311,835.650013982333,837.2949943248179,0.253907,0.085938,0.988283,1,1,1,1,1,18.209999
2022-04-09 14:20:53.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:54.901,0.773512808432004,-0.7410768757395267,1.198866664877935,1.159911982055335,0.5909576198500727,-0.336543550516009,0.636177291072914,1.148880048747064,0.2415862145196196,-0.2936213937990141,0.1940004619179235,1.104469416260324,-0.0124815846132588,-1.059018771817857,-0.3868223731954256,0.5282680342265312,-0.154608629843752,-0.996874329957962,-0.945361068043587,-0.07139538380189077,794.5255054202103,819.200210557484,814.2652695300292,786.3006037077857,0.500001,0.074219,0.839845,1,1,1,1,1,18.209999
2022-04-09 14:20:55.902,0.773512808432004,-0.7410768757395267,-0.08019599587168209,1.206686930348243,0.5909576198500727,-0.336543550516009,-0.5466824062645261,0.8755997218508715,0.2415862145196196,-0.2936213937990141,0.0726496296243976,0.9917872332318795,-0.0124815846132588,-1.059018771817857,0.6703886636554415,0.6326571388277668,-0.154608629843752,-0.996874329957962,0.7852717580392652,0.2294202401773539,827.4251122699085,840.5849550097877,809.3303285025745,820.8451908999688,0.546876,0.132813,0.839845,1,1,1,1,1,18.209999
2022-04-09 14:20:56.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 14:20:56.902,0.773512808432004,-0.7410768757395267,0.8421350086741481,1.128277489271401,0.5909576198500727,-0.336543550516009,0.5798183541968243,0.6671536213176882,0.2415862145196196,-0.2936213937990141,0.8081940552125287,0.8662389189159949,-0.0124815846132588,-1.059018771817857,0.2245379959779522,0.6979342024658601,-0.154608629843752,-0.996874329957962,0.355040516711705,0.3580903488652457,837.2949943248179,848.8098567222122,820.8451908999688,834.0050336398481,0.472657,0.078125,0.886720,1,1,1,1,1,18.209999
