TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2022-04-09 13:47:58.474,0.1386259885552787,-0.4513146292641379,0.5586553510477298,0.05073595818193079,0.1942314229317156,-0.1305977402593045,-0.2590353611081035,0.05450019793642618,0.1788262030386111,-0.0005871117087002242,-0.008976672012677472,0.0924968744828967,0.1513311035437244,-0.5026453075107121,-0.5879850943807998,0.2631715642737856,-0.4586252082828346,-0.7065888682354458,-0.9247821287954822,-0.00786071543582436,838.9399746673027,820.8451908999688,807.6853481600896,853.744797749667,0.226563,0.125000,0.988283,1,1,1,1,1,22.100000
2022-04-09 13:47:59.474,1.020862514752074,0.5273658343435434,0.07737035699553092,0.05073595818193079,0.7349961098559979,0.1260405126635073,0.0912551260761337,0.05450019793642618,0.9284344418015568,0.08054558441873845,-0.2497950302031998,0.0924968744828967,0.314703901878911,-0.3355448210561245,-0.6737717711156127,0.2631715642737856,-0.4753728845644204,-0.5210007045476196,-0.9278356740233187,-0.00786071543582436,832.3600532973632,835.650013982333,819.200210557484,835.650013982333,0.226563,0.125000,0.992189,1,1,1,1,1,21.870001
2022-04-09 13:48:00.477,0.6484246095069763,0.6385482301229242,-0.0561990684545078,0.05073595818193079,0.2199072656402788,0.1710561572045168,-0.1560550404811202,0.05450019793642618,0.4502259997261141,0.1053015207995794,0.06410525791424894,0.0924968744828967,0.3464603149790595,-0.2155106155497924,-0.5159520059253043,0.2631715642737856,-0.08894378494608804,-0.3357912052598087,-0.6439807971352941,-0.00786071543582436,838.9399746673027,843.8749156947575,810.9753088450593,840.5849550097877,0.167969,0.113281,1.027345,1,1,1,1,1,21.870001
2022-04-09 13:48:01.474,0.1417846778534704,0.1898638230687362,0.1064088929912738,0.05073595818193079,-0.008021135404506302,-0.2788115345690147,-0.1090890302965287,0.05450019793642618,0.6351660331699989,-0.02911876571075805,0.1477038956631514,0.0924968744828967,0.3574530578712227,-0.4282648246952682,-0.4707855217375257,0.2631715642737856,0.1960335831401121,-0.7281095953504172,-0.6611534812906923,-0.00786071543582436,853.744797749667,834.0050336398481,810.9753088450593,876.7745225444556,0.070313,0.156250,0.992189,1,1,1,1,1,21.870001
2022-04-09 13:48:01.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 13:48:02.474,0.2713297037642529,0.3303748405495261,0.2860732421124592,0.05073595818193079,0.001801044555785802,-0.2963258984700885,0.1752419843915834,0.05450019793642618,0.5987272233390165,-0.03484422174429828,-0.02576734756186927,0.0924968744828967,-0.02762375041831406,-0.4621740406190947,-0.581802301420804,0.2631715642737856,0.01080510675172198,-0.6561385374134747,-0.6955620685463221,-0.00786071543582436,842.2299353522726,834.0050336398481,810.9753088450593,843.8749156947575,0.132813,0.152344,1.019533,1,1,1,1,1,21.870001
2022-04-09 13:48:03.473,0.3171860729435375,0.4244952774764857,0.3571573384912492,0.05073595818193079,0.03027229734608149,-0.05506436517222881,0.1403225856808281,0.05450019793642618,0.5924131617956444,0.1131235679077641,0.1812521285569963,0.0924968744828967,-0.04062582148890526,-0.493168824999709,-0.5235781228047631,0.2631715642737856,0.06746014049641627,-0.7862420895706013,-0.825921716921781,-0.00786071543582436,914.6090704216085,840.5849550097877,774.7857413103914,898.1592669967595,0.121094,0.164063,1.007814,1,1,1,1,1,21.870001
2022-04-09 13:48:04.484,0.3171860729435375,0.637137045779522,1.374197768687559,0.05073595818193079,0.03027229734608149,0.1325525634449262,0.4925397888411913,0.05450019793642618,0.5924131617956444,0.1365190697668378,0.4472865852626445,0.0924968744828967,-0.04062582148890526,-0.5731945162495302,-0.3519196819747026,0.2631715642737856,0.06746014049641627,-1.031282680240582,-0.8053743050253065,-0.00786071543582436,842.2299353522726,848.8098567222122,807.6853481600896,820.8451908999688,0.128906,0.152344,0.984377,1,2,1,1,2,21.870001
2022-04-09 13:48:05.474,0.4741581487551853,0.7921251744664833,1.268766506691384,0.05073595818193079,0.08485147488585039,-0.333164965275405,0.3637565832682531,0.05450019793642618,-0.02706547008531423,0.02090470505856869,0.354602838949919,0.0924968744828967,-0.1850459025908611,-0.8131937861886465,-0.489816057033586,0.2631715642737856,-0.4419837447851491,-1.009305731658501,-0.9374024245377915,-0.00786071543582436,829.0700926123933,837.2949943248179,815.9102498725141,838.9399746673027,0.113281,0.160157,1.007814,1,2,1,1,2,21.870001
2022-04-09 13:48:06.475,0.482923598266061,0.4832527963585877,-0.229865064427054,0.2886946539668055,0.2077016083794959,-0.3686715142522664,-0.3515616423552079,0.1010447651549011,0.2451659587829539,-0.287893610258402,-0.4417692863005384,0.321044329929325,0.1306482535879785,-0.5535642907513312,-0.6248992133975882,0.05743799639178129,-0.3861062413283878,-1.04074081356712,-1.152920270210744,-0.5136608869623887,837.2949943248179,837.2949943248179,815.9102498725141,838.9399746673027,0.121094,0.164063,1.007814,1,1,1,1,1,21.870001
2022-04-09 13:48:07.474,0.1052158178078419,-0.1408890902718071,-0.5184836042669339,0.06323981803846676,0.04906143568765754,-0.2978698047838111,-0.5688865439179192,0.2441512558586414,0.2858082067805828,-0.4096120705627423,-0.4786437837581914,0.4233787578166291,-0.02724866037004158,-0.6076739938981925,-0.6678002698092192,-0.05673801025706228,-0.620484140126801,-1.113384702450399,-1.168779066426177,-0.475882987243095,842.2299353522726,838.9399746673027,807.6853481600896,850.4548370646971,0.125000,0.171875,1.003908,1,1,1,1,1,21.870001
2022-04-09 13:48:08.483,0.2984934688720955,0.08758373173940059,-0.05759449144136979,0.3443119590108195,0.1601102743741166,-0.2048380136065884,-0.4444061903565761,0.01852965886680054,0.4832463072053694,-0.1728716799375742,-0.4615558712952526,0.2856849706854993,0.06851583719259305,-0.6807068236629737,-0.742466104011015,-0.1917958700809274,-0.4594753052280009,-1.047786165941157,-1.004091748393675,-0.6054938920251831,852.0998174071821,840.5849550097877,820.8451908999688,850.4548370646971,0.132813,0.171875,1.007814,1,1,1,1,1,21.870001
2022-04-09 13:48:09.474,0.3109051288606336,-0.1544674785874772,-0.2717909698228558,0.3344616893955483,0.09233660799497684,-0.6363806644387623,-0.5277302326738038,0.08243841028800546,0.1018858685599854,-0.1013242300123505,-0.4544264889552212,0.2796229829008751,0.008427655967886203,-0.6578382527586435,-0.7880245854735916,-0.1166627197983159,-0.3082239037182847,-1.027761275763273,-0.892927422681509,-0.5049766728963528,832.3600532973632,835.650013982333,815.9102498725141,842.2299353522726,0.125000,0.171875,0.996095,1,1,1,1,1,21.700001
2022-04-09 13:48:10.484,0.1661768458312314,-0.2970592399718408,-0.4263964311913173,0.2051043219640969,-0.02772378185723611,-0.8226880668092453,-0.5621798632242611,0.1068503642084536,0.1228158536440972,-0.1665692259631594,-0.5141914543504325,0.2329580175374654,-0.03495654919523218,-0.6295355909537405,-0.7536646772459049,-0.09306156157307854,-0.5236116024840919,-1.035616607441527,-0.9639442914230845,-0.6332095431951281,832.3600532973632,834.0050336398481,802.7504071326348,840.5849550097877,0.117188,0.171875,1.000002,1,1,1,1,1,21.700001
2022-04-09 13:48:11.485,0.165394261926426,0.1026507319905993,-0.2688462592845995,0.3137689892510604,-0.4951045263583929,-0.6897717912367058,-0.4305367801857894,0.06287941294991943,0.1932734689929708,-0.2664698195262266,-0.4391218435037036,0.2388847520625014,-0.04205668977333287,-0.5878301373972827,-0.6335627742451178,-0.2116528426406886,-0.5367471904907158,-1.106156689134837,-1.158146848165054,-0.5789620854964773,842.2299353522726,832.3600532973632,804.3953874751197,843.8749156947575,0.125000,0.171875,1.000002,1,1,1,1,1,21.700001
2022-04-09 13:48:12.474,0.492425889631857,0.2774490956912782,-0.1153861203010452,0.2477584885226837,0.1252871027644216,-0.4680591776578172,-0.5097479773765327,0.3014191499768134,0.1335569794389879,-0.1935043780371835,-0.3896260103314834,0.08150530193662274,-0.03272090436457258,-0.4578746332065845,-0.6101746080449576,-0.3719460330943963,-0.553612147453284,-1.184459114616681,-1.022022549619404,-0.4737269270693739,837.2949943248179,835.650013982333,812.6202891875442,847.1648763797273,0.121094,0.175782,1.003908,1,1,1,1,1,21.700001
2022-04-09 13:48:13.474,0.6216027006878698,0.3477945475783483,-0.120397621582484,0.001694760219736301,0.4393935023966038,-0.0165532966332001,-0.444404696873249,0.5565199202179516,0.2697491765158968,-0.09017431025341137,-0.09863329672622861,-0.1865716770078212,-0.02588750472802424,-0.4584024158360006,-0.6205586446512784,-0.2519498009354906,-0.4692708702751214,-0.9814449150598603,-0.8822359410638637,-0.5229764928872549,834.0050336398481,832.3600532973632,807.6853481600896,838.9399746673027,0.125000,0.171875,0.996095,1,1,1,1,1,21.700001
2022-04-09 13:48:14.480,0.6822609654734457,0.2865524357752854,-0.03373460152390389,0.5501128609009337,0.1035359621114011,-0.07135737788311131,-0.1526808351221349,0.3994683950250803,0.4720140375654002,-0.009686682079311542,0.213436699418706,0.5362915350055513,0.3444876411929361,-0.422861628453059,-0.4307253147673376,0.3735321054733207,-0.1770405110893272,-0.7824044128822221,-0.8900749895064737,-0.03722254322801257,802.7504071326348,835.650013982333,824.1351515849386,809.3303285025745,0.125000,0.175782,1.003908,1,1,1,1,1,21.700001
2022-04-09 13:48:14.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 13:48:15.474,0.7560661184980294,0.1794860799613985,0.1330017083485592,0.745410942988122,0.8383327752402359,-0.03507572852600134,0.1877915639150737,0.7592177543508488,1.211729153811378,-0.07605117469763174,0.0272708633673667,0.991419690356912,0.5747380013968182,-0.5500294983685673,-0.5580239105052265,0.5466816881318829,0.001383033688067442,-0.868826203040083,-0.7697960553241318,-0.01567077935444085,827.4251122699085,832.3600532973632,810.9753088450593,843.8749156947575,0.117188,0.171875,1.007814,1,1,1,1,1,21.700001
2022-04-09 13:48:15.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 13:48:16.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 13:48:16.474,0.7955681221455518,0.278184854162475,-0.0204934980652877,0.8424526598318974,1.049018480885761,0.4967249541811846,0.04868796114646542,0.8826924405951864,1.211729153811378,0.6379551798152798,0.3269809422688917,0.991419690356912,0.6920023992925561,-0.3647566404675836,-0.3982410046641295,0.6295646219096147,0.1174485262726537,-0.8125311223614563,-0.7447567149589603,0.002460987590976552,815.9102498725141,870.194601174516,852.0998174071821,817.555230214999,0.117188,0.167969,1.003908,1,1,1,1,1,21.700001
2022-04-09 13:48:17.480,0.7955681221455518,0.9160296328639136,0.7012835528416536,0.8424526598318974,1.049018480885761,1.022980197893145,0.5557365823865121,0.8826924405951864,1.211729153811378,0.8199093193097822,0.6870804444146542,0.991419690356912,0.6920023992925561,-0.02422883887141835,-0.2016765312740286,0.6295646219096147,0.1174485262726537,-0.7582352459358607,-0.6256402790608798,0.002460987590976552,832.3600532973632,825.7801319274236,806.0403678176046,837.2949943248179,0.121094,0.175782,0.996095,1,2,1,1,2,21.700001
2022-04-09 13:48:18.490,0.5160031258599139,0.6651593703254405,0.5322251514451354,0.4136683638314263,0.1380073963497084,0.4454404508698169,0.155193824732383,0.2290955820077424,0.2853775169465117,0.6500696565088625,0.5239415327390874,0.2928162569807476,0.2850076749267693,-0.3075360352247774,-0.4479411468223878,0.2772822882181635,-0.08034816082600581,-0.9683655222021591,-0.8241427498688801,-0.179908452457247,847.1648763797273,832.3600532973632,806.0403678176046,845.5198960372425,0.125000,0.175782,1.000002,1,1,1,1,1,21.700001
2022-04-09 13:48:19.474,0.3237483586017444,0.4560893732225782,0.3119211298593965,0.2671432563084162,0.1199350928713991,-0.2380811735550528,-0.1538762873213206,0.1581987802894505,0.34850858442835,-0.02891170690081594,0.1276505838751144,0.4739158864270389,0.2137540584921594,-0.4722893593148952,-0.5032378884535228,0.2135528316238599,-0.07344982909541016,-0.9740249002870683,-0.9459919504688886,0.009521529794787429,835.650013982333,830.7150729548782,814.2652695300292,843.8749156947575,0.125000,0.171875,1.007814,1,1,1,1,1,21.459999
2022-04-09 13:48:20.474,0.1457377944348997,0.3375368670398495,0.2457197154757928,0.03120435780544889,0.09617208876870978,-0.3366337094935684,-0.1129967086721406,0.05842581540699961,0.3771751100478969,-0.02669519836191195,-0.1162473628370776,0.5672781587231432,0.2418628724175483,-0.4186729003875787,-0.4627537029592419,0.1100747460770206,-0.1219814402252962,-0.9955579600809489,-1.007062067568827,-0.05193862964154383,834.0050336398481,837.2949943248179,812.6202891875442,842.2299353522726,0.128906,0.183594,1.000002,1,1,1,1,1,21.459999
2022-04-09 13:48:21.482,-0.1294184539999645,-0.0483364992457509,-0.002534099040026478,-0.02213494976589287,0.1163036394657824,-0.4284256888828343,-0.5075634910438513,-0.2562061743259857,0.1819517223022468,-0.1244589302030427,-0.2885779642010468,0.3489914500669056,0.06979479513803907,-0.4191594054942251,-0.7726224898285409,0.003670552464757288,-0.5252248049877687,-0.9300303729633392,-1.001689959060244,-0.4115179015967773,834.0050336398481,834.0050336398481,810.9753088450593,838.9399746673027,0.128906,0.179688,1.000002,1,1,1,1,1,21.459999
2022-04-09 13:48:22.475,0.5135602828772747,-0.1783131439636652,-0.09960570547521136,0.5095838007560286,0.3443445634887871,-0.08691373717643025,-0.510377633268282,0.3605561255109911,0.7597954805287543,-0.06553818380294453,-0.2427200260160206,0.6433015257236223,0.277583416338849,-0.5387930558593783,-0.6866457403663369,0.3056555132921235,-0.08880286268340758,-0.8953788842657244,-1.035088932913486,-0.06612706532203133,843.8749156947575,834.0050336398481,810.9753088450593,850.4548370646971,0.125000,0.175782,1.000002,1,1,1,1,1,21.459999
2022-04-09 13:48:23.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 13:48:23.474,0.6986334691186196,0.2138074758745795,-0.04056778086266678,0.7536810842150454,0.3652161109171065,0.05483884800394433,-0.3632974547267682,0.4615489945325144,0.773305671230529,-0.05145158607975649,0.1449334068278556,0.6195016318668041,0.4269457713902486,-0.6646568501771128,-0.4248784469049142,0.3703490032325044,0.14870209284035,-0.9512006885096824,-0.7873241930205603,0.08293462717064819,837.2949943248179,838.9399746673027,809.3303285025745,838.9399746673027,0.128906,0.175782,1.000002,1,1,1,1,1,21.459999
2022-04-09 13:48:24.474,0.6914621231630087,0.270639376908707,-0.07152207175575674,0.4959880554684818,0.3272499820416077,0.0007837909625238846,-0.2247458317433939,0.1606786093763364,0.09092062370859785,-0.1324944078183885,0.1423465142565631,0.3202695533135639,0.3734277095968881,-0.5421042743967147,-0.4022424108981028,-0.09160159802118839,0.08155152962696738,-0.9471626829105113,-0.8781746679819856,-0.1548372308898915,845.5198960372425,853.744797749667,806.0403678176046,850.4548370646971,0.125000,0.171875,1.003908,1,1,1,1,1,21.459999
2022-04-09 13:48:25.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 13:48:25.477,0.6370551137380985,0.4512376738303909,-0.09801911793252692,0.4959880554684818,0.4204563335641627,-0.06354592836067167,-0.3073737752593418,0.1606786093763364,1.134405003980147,0.1761061782682138,-0.2112036191941771,0.3202695533135639,0.6777647621985559,-0.4348247849910469,-0.7484891493810132,-0.09160159802118839,0.2882589330941958,-0.8461293638097279,-0.9306188984159348,-0.1548372308898915,832.3600532973632,834.0050336398481,810.9753088450593,838.9399746673027,0.128906,0.164063,1.003908,1,1,1,1,1,21.459999
2022-04-09 13:48:25.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 13:48:26.475,0.5219182060652228,0.6621737287457289,0.08634426774234152,0.4959880554684818,0.4235548213876884,0.1632188227504549,-0.2116367165054061,0.1606786093763364,1.134405003980147,0.1761061782682138,-0.2112036191941771,0.3202695533135639,0.8244332968120425,-0.3443783024605935,-0.6867769567645458,-0.09160159802118839,0.4008769284022865,-0.8340436577713877,-0.8627687343685331,-0.1548372308898915,838.9399746673027,837.2949943248179,810.9753088450593,845.5198960372425,0.117188,0.167969,1.003908,1,1,1,1,1,21.459999
2022-04-09 13:48:26.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 13:48:27.475,0.5219182060652228,0.4467283508005407,-0.0534150879767109,0.4959880554684818,0.4235548213876884,-0.02684151283753879,-0.1178162829739486,0.1606786093763364,1.134405003980147,0.2073745045850492,-0.06509814079106233,0.3202695533135639,0.8244332968120425,-0.3469720802616634,-0.6248043258694929,-0.09160159802118839,0.4008769284022865,-0.7741194848278357,-0.81341766914528,-0.1548372308898915,843.8749156947575,837.2949943248179,809.3303285025745,848.8098567222122,0.128906,0.171875,0.996095,1,2,1,1,2,21.459999
2022-04-09 13:48:28.475,0.6082384847718438,0.3674496977482214,-0.06610510028279232,0.4959880554684818,0.700340507539797,-0.1832417157365549,-0.2726915968595788,0.1606786093763364,0.7367542132219805,0.17299437247182,-0.2143988828608057,0.3202695533135639,0.2472897353740027,-0.3283691463862343,-0.6309704455905231,-0.09160159802118839,0.1035619816135522,-0.8365602265034039,-1.053565456372493,-0.1548372308898915,838.9399746673027,837.2949943248179,814.2652695300292,842.2299353522726,0.121094,0.167969,0.996095,1,1,1,1,1,21.459999
2022-04-09 13:48:29.475,0.7065158966255229,0.3825392740708606,0.4951848587762786,0.4702463796375355,0.6520918001064226,-0.03162633743254203,0.1101722169692209,0.4668938926660227,0.8401711652402818,0.1408521284774106,0.290333064612067,0.4352145703764077,0.4220082957951062,-0.2692357863606416,-0.3845934033555691,0.334501522109778,0.02660046559112744,-0.8421328328043631,-0.8117442719436241,-0.0359383735508943,840.5849550097877,838.9399746673027,802.7504071326348,847.1648763797273,0.128906,0.171875,1.011720,1,1,1,1,1,21.309999
2022-04-09 13:48:30.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 13:48:30.475,0.7884894317279473,0.4178464998675939,0.4383324136031863,0.8727241720847675,0.5975767934473917,-0.1633629506729875,-0.08937593025815177,0.369049108204023,0.7422477535437517,0.1117752928284505,0.2669820800327978,0.4787811251573101,0.3498820548946472,-0.3362665302929311,-0.4085454734863241,0.3109831505087829,0.02260199593513687,-0.7615315090219458,-1.048228352854564,0.07506453490086228,825.7801319274236,837.2949943248179,807.6853481600896,838.9399746673027,0.125000,0.167969,1.000002,1,1,1,1,1,21.309999
2022-04-09 13:48:31.475,0.9499251571323135,0.1455719472468503,0.2006351733061432,1.108601087780729,0.6181877102465351,-0.3035660021405482,0.1796072412438518,0.1922532982584328,0.6255912895544532,-0.2887073834668178,0.3849030892826423,0.2982991012012287,0.1256752523724006,-0.4671842836130117,-0.5740541805621302,0.34247943002936,0.1656131684263956,-0.7233553046199181,-0.919862760311121,0.2099054697540748,824.1351515849386,840.5849550097877,814.2652695300292,829.0700926123933,0.121094,0.167969,1.003908,1,1,1,1,1,21.309999
2022-04-09 13:48:32.485,0.9546895678712092,0.1118644537404633,0.09239330211166086,0.9960033125345237,0.5163232337384621,-0.2431709907889298,-0.2805017208266847,-0.03090424391559813,0.6113282245046239,0.0589375909198905,-0.08236717903388605,0.3863284390812102,0.2759184578639189,-0.5292992550188592,-0.6248790810876541,0.2629891458990504,-0.06485914999606923,-0.9567874914608892,-0.9014593595359404,-0.01932227472468501,832.3600532973632,843.8749156947575,815.9102498725141,840.5849550097877,0.121094,0.167969,1.000002,1,1,1,1,1,21.309999
2022-04-09 13:48:33.483,0.6906797749202276,0.02439051877499627,0.2851241144423481,0.6472994661857771,0.3480069154228453,-0.08436632928857371,-0.2012642558608096,0.02199707640554294,0.6415538850090883,-0.01096083834570009,0.0158545901415782,0.3937327789018404,0.3287878134927314,-0.5201204748629931,-0.5288660756523853,0.1715636059762588,0.06064298027574307,-0.9641080928923744,-0.9357936561044428,-0.08502828849540309,769.8508002829367,853.744797749667,820.8451908999688,779.7206823378461,0.125000,0.167969,1.007814,1,1,1,1,1,21.309999
2022-04-09 13:48:33.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 13:48:34.475,0.540461169317241,0.06804148609499001,-0.1359125269538527,0.516267021739099,0.5011145403972213,-0.02739238931132597,-0.09626074164560899,0.2658829265670379,0.4476110521194835,0.05485808853240383,-0.2542569385616235,0.2332821872300976,0.2223238737023641,-0.4780908960567649,-0.5810461041117259,0.02689752841371464,0.07505747484553561,-0.8246509820811014,-0.9022686264235882,-0.3165798541811862,832.3600532973632,834.0050336398481,815.9102498725141,845.5198960372425,0.121094,0.164063,1.000002,1,1,1,1,1,21.309999
2022-04-09 13:48:35.475,0.5391844822063704,0.2449096525200779,-0.1542672241578642,0.5030154316556971,0.5264035094684979,-0.1668659579035491,-0.2003518828234316,0.3782182781739769,0.4215647143478677,0.07645269355983235,-0.2770257537864034,0.1132565847081561,0.2743273580928801,-0.3499460636769585,-0.7556568592627905,0.03785304888110908,0.1524883845785262,-0.6127500062749301,-0.7039984618030615,-0.2321933891039213,840.5849550097877,835.650013982333,812.6202891875442,837.2949943248179,0.125000,0.164063,1.000002,1,1,1,1,1,21.309999
2022-04-09 13:48:36.475,0.3501894534058327,0.3652817253955052,0.3088712424135322,0.5718080721241882,0.06260673246387961,-0.1608566157158959,-0.2131029412163004,0.419111748616006,0.5029913034344176,0.01662690430064104,-0.1184513601293644,0.3661659036818765,0.2452504982784906,-0.2920964475173424,-0.6952953786631584,-0.0027535021922736,-0.1601100705654262,-0.6274967712676837,-0.7353890844717501,-0.6397334033487145,847.1648763797273,840.5849550097877,812.6202891875442,843.8749156947575,0.125000,0.167969,1.007814,1,1,1,1,1,21.309999
2022-04-09 13:48:37.475,0.2972858542884681,0.1859258490711277,0.3328522751881423,0.4485150824326404,-0.01559008589075402,-0.1654100358743075,-0.3084190856319433,0.3809158449144015,0.6305182203162539,0.1634105616950319,-0.1057399160080799,0.4377873260391784,0.2753892206400499,-0.2309496349257913,-0.5138038203975553,0.1200262028386739,-0.1181296651976362,-0.717620728237623,-0.9816842688947621,-0.2391971891162937,838.9399746673027,827.4251122699085,827.4251122699085,850.4548370646971,0.125000,0.167969,1.000002,1,1,1,1,1,21.309999
2022-04-09 13:48:38.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 13:48:38.479,0.5340440070626306,0.4209760589434315,0.187970238370233,0.4483290704412934,0.5643907738059025,-0.2697108349427743,0.01573936417309642,0.487706499054132,1.186789509687202,0.1609395322308,0.1328173632747526,0.05082478905343185,0.3776848726892943,-0.2431893349513531,-0.2948437764243744,0.328049213104722,-0.1123889279689243,-0.6471618756057246,-0.8466012477007625,-0.009939034596565673,847.1648763797273,847.1648763797273,819.200210557484,847.1648763797273,0.128906,0.167969,1.003908,1,1,1,1,1,21.309999
2022-04-09 13:48:39.474,0.7314165559197527,0.168706309943325,-0.04569167489907414,0.4483290704412934,0.8127629699437442,-0.3309602040998071,-0.327468676909769,0.487706499054132,1.186789509687202,0.01841971322589041,0.1269944502564647,0.05082478905343185,0.3246141615760351,-0.3228926230299409,-0.3771566456491099,0.328049213104722,-0.2789419904703796,-0.8662168755150351,-0.8641055767062993,-0.009939034596565673,837.2949943248179,838.9399746673027,814.2652695300292,843.8749156947575,0.125000,0.164063,1.003908,1,1,1,1,1,21.070000
2022-04-09 13:48:40.474,0.253727093939334,-0.09213489530860577,-0.3416531544906622,0.1006330042720556,-0.3104636844506146,-0.4982912046690861,-0.4332735363766083,-0.4243192733091906,0.3048807866546542,-0.002917187708922676,-0.2652247680373467,0.05490264813716415,0.1754352036653867,-0.5145165235472666,-0.5934718598252876,-0.0459199687290272,-0.3139096537269454,-0.9578712673593726,-1.002481306805536,-0.5352913998244505,843.8749156947575,832.3600532973632,812.6202891875442,845.5198960372425,0.105469,0.164063,1.007814,1,1,1,1,1,21.070000
2022-04-09 13:48:41.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 13:48:41.476,0.2765912685590456,-0.2260392186322982,-0.2597819965852761,0.03722556356139858,0.02105442963001226,-0.41500826109305,-0.3368603282057932,-0.2434157867156368,0.3368684208887695,-0.05401029604263378,-0.1313956148140175,-0.1204613272212951,0.09254709096701687,-0.4959936415998269,-0.5767191626860372,-0.02147935550590922,-0.435036230532564,-0.7292726541035913,-1.100987251905569,-0.5804041398842232,853.744797749667,845.5198960372425,814.2652695300292,868.5496208320311,0.113281,0.164063,1.007814,1,1,1,1,1,21.070000
2022-04-09 13:48:42.475,0.4036326829010464,0.1835156132825042,0.3868606285358745,0.1279577863400368,0.1583049986996105,-0.02798566728080301,0.04191574556685974,-0.0532193092604204,0.2664472995329079,-0.1630273022633296,-0.1488506938406979,-0.2304793904979261,0.1084401621551708,-0.3403427539510524,-0.7598198567479821,-0.07171671610684348,-0.4564644743464923,-0.7614556174580555,-1.018909022284482,-0.5935613338390684,824.1351515849386,832.3600532973632,819.200210557484,837.2949943248179,0.101563,0.167969,1.003908,1,1,1,1,1,21.070000
2022-04-09 13:48:43.475,0.3610502218582434,0.3642185586275771,0.406085016618897,0.07425353860592837,0.2048756197604781,-0.1131459522518321,-0.105894814422041,-0.1508220944996382,0.4275873825811805,-0.1749489925793029,-0.3198310390405303,0.1931206900206222,0.7536716820552418,-0.309245239476681,-0.5646485892411418,-0.2743392174352333,-0.006384421723385102,-0.7453055317530268,-0.9104222774676081,-0.4422645476409575,825.7801319274236,838.9399746673027,819.200210557484,838.9399746673027,0.101563,0.167969,1.007814,1,2,1,1,2,21.070000
2022-04-09 13:48:44.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-04-09 13:48:44.475,0.1958278503118132,-0.3381803074443086,-0.3905558276733676,0.02124026322060203,-0.04490140792388685,-0.467205946719044,-0.3338182050595732,-0.3496887249675686,0.4275873825811805,-0.2257281668355293,0.1078047809011842,0.1931206900206222,0.5833278179287252,-0.3573819985819343,-0.452945469957928,-0.1495472751084918,-0.1302255063894787,-0.694183533198911,-0.9382241273901667,-0.5483673370016245,820.8451908999688,837.2949943248179,820.8451908999688,845.5198960372425,0.089844,0.167969,1.003908,1,1,1,1,1,21.070000
2022-04-09 13:48:45.475,0.5055861253093705,-0.06791424529187982,-0.2313207366625105,-0.03109147057796114,-0.1349756071279165,-0.4162632894858158,0.06714715538644692,-0.6502521502373828,0.02197260877127004,-0.3711681560093992,0.3817853550495392,-0.3593509670888699,0.4847540472114582,-0.3539290404878448,-0.208500880086073,-0.1053901606798773,0.2893748610023351,-0.6527025787008109,-0.7956984315935722,-0.6308809393294785,840.5849550097877,838.9399746673027,817.555230214999,848.8098567222122,0.085938,0.160157,1.007814,1,1,1,1,1,21.070000
2022-04-09 13:48:46.475,0.606233827039292,0.1104217047247918,0.2198015043852331,0.5335027027165288,0.1071583568693608,-0.2570529862199891,-0.1116447001320663,0.3113021747578797,0.4580399383550235,-0.2415453057269783,0.08074455512663736,0.3939400937983267,0.5388049368057699,-0.356931412392884,-0.5992512835118202,0.2875132125916418,0.2309419170840298,-0.4678298883740373,-0.8303458016985731,-0.04210467121668508,834.0050336398481,825.7801319274236,804.3953874751197,845.5198960372425,0.093750,0.164063,1.011720,1,1,1,1,1,21.070000
